enquiry_id,enquiry_datetime,destination,status,source,travelers,budget_inr,latitude,longitude
ENQ00981,2026-01-28 19:53:00,Varanasi,Qualified,Instagram,2,53169.0,25.37535710963307,82.96464887412306
ENQ00982,2026-02-26 14:43:00,Kerala,Qualified,Instagram,2,29617.0,10.824490147968614,76.26381491010181
ENQ00983,2026-02-10 20:19:00,Ladakh,Booked,Website,5,51833.0,34.35736227653326,77.51629587843821
ENQ00984,2026-03-23 20:57:00,Jaipur,Qualified,WhatsApp,6,33544.0,26.93052469330131,75.84980949675939
ENQ00985,2026-03-26 13:51:00,Jaipur,Booked,Instagram,6,35880.0,26.835406972072885,75.65975937300753
ENQ00986,2026-03-20 11:35:00,Kerala,New,Google Ads,2,57855.0,10.802412148563027,76.33185705608871
ENQ00987,2026-03-24 22:00:00,Goa,Qualified,Website,3,56008.0,15.271939723861738,74.10551152549111
ENQ00988,2026-06-13 14:35:00,Kerala,New,Website,2,37130.0,10.923361572103367,76.20659255364042
ENQ00989,2026-06-22 13:41:00,Udaipur,Contacted,Website,1,32351.0,24.57829957510831,73.59139271669466
ENQ00990,2026-03-30 17:21:00,Jaipur,Contacted,Instagram,4,82146.0,26.938057524858067,75.80566056596547
ENQ00991,2026-06-23 21:08:00,Manali,Booked,Instagram,6,52148.0,32.30684290385338,77.09757950946629
ENQ00992,2026-05-28 09:33:00,Varanasi,Booked,Website,1,33544.0,25.302248993538207,82.87162237116334
ENQ00993,2026-05-28 22:48:00,Udaipur,Booked,Instagram,4,29814.0,24.565711465107537,73.8310430460353
ENQ00994,2026-02-10 13:19:00,Manali,New,Website,1,63439.0,32.217539779522085,77.07992641406041
ENQ00995,2026-03-20 07:27:00,Goa,Lost,Instagram,6,42132.0,15.244909658802015,73.99512385332662
ENQ00996,2026-03-05 11:00:00,Kerala,New,Website,1,37162.0,10.746838169695422,76.32477895579963
ENQ00997,2026-01-18 14:42:00,Manali,Lost,Website,3,42124.0,32.127497341011036,77.21418628722839
ENQ00998,2026-01-14 17:51:00,Udaipur,Booked,Website,1,46567.0,24.587459414070604,73.66997774007254
ENQ00999,2026-04-23 16:46:00,Kerala,Booked,Google Ads,3,38993.0,10.868687998404623,76.19608707925222
ENQ01000,2026-03-17 09:25:00,Goa,Qualified,WhatsApp,3,68754.0,15.366567552066165,74.06813277611421
ENQ01001,2026-05-29 14:02:00,Varanasi,Booked,Google Ads,4,70498.0,25.28669064891145,82.93347191956823
ENQ01002,2026-05-01 10:29:00,Manali,Booked,Website,5,50817.0,32.298357885152626,77.23275551308072
ENQ01003,2026-01-16 11:56:00,Goa,New,WhatsApp,6,74255.0,15.089563906726097,74.14433943490225
ENQ01004,2026-05-31 18:05:00,Kerala,Booked,WhatsApp,3,40153.0,10.710932573453954,76.24379426302487
ENQ01005,2026-03-31 19:12:00,Ladakh,New,Instagram,6,54572.0,34.143946078260264,77.54883534163746
ENQ01006,2026-04-12 09:50:00,Varanasi,Qualified,Website,3,62858.0,25.35766553776791,83.03150612528637
ENQ01007,2026-06-23 16:34:00,Goa,Booked,Referral,1,63272.0,15.237422736574457,74.05921623980021
ENQ01008,2026-04-26 13:10:00,Varanasi,Lost,WhatsApp,4,60405.0,25.314722435707797,82.85040143355471
ENQ01009,2026-01-05 12:01:00,Goa,Qualified,Referral,5,53139.0,15.261141761984986,74.23184622667098
ENQ01010,2026-02-01 18:24:00,Kerala,Contacted,Google Ads,2,96504.0,10.729995954783144,76.24389061125493
ENQ01011,2026-03-18 10:35:00,Kerala,Qualified,Google Ads,4,31375.0,10.803115934965591,76.43152143051103
ENQ01012,2026-01-07 19:50:00,Goa,Contacted,WhatsApp,3,37301.0,15.256271103466428,74.08561512917132
ENQ01013,2026-01-31 13:53:00,Goa,Qualified,Website,1,36319.0,15.216838805775861,74.12474574428538
ENQ01014,2026-05-23 08:27:00,Ladakh,Qualified,Website,3,33894.0,34.17421336440189,77.50613441219043
ENQ01015,2026-01-26 19:25:00,Goa,Booked,Referral,3,16345.0,15.378397824057759,74.14568508674307
ENQ01016,2026-01-31 20:55:00,Udaipur,Contacted,Website,3,74260.0,24.653551941501213,73.6862491577728
ENQ01017,2026-04-01 16:46:00,Kerala,Contacted,Instagram,6,25208.0,10.869954746471308,76.25405228041008
ENQ01018,2026-01-17 18:12:00,Kerala,Qualified,Website,3,43176.0,10.967114523959292,76.28040113098969
ENQ01019,2026-02-16 09:40:00,Jaipur,New,Website,4,21095.0,26.9131003158652,75.75064064007833
ENQ01020,2026-06-18 12:42:00,Goa,Contacted,Website,1,52889.0,15.258022909562227,74.1430177659859
ENQ01021,2026-04-24 12:14:00,Goa,Contacted,Google Ads,2,28091.0,15.364866996749818,74.06923535216718
ENQ01022,2026-06-23 19:58:00,Kerala,Qualified,Instagram,6,23991.0,10.86062634217409,76.28583355928153
ENQ01023,2026-03-05 12:17:00,Ladakh,Contacted,Google Ads,6,43656.0,34.18126908131005,77.44040028785115
ENQ01024,2026-04-21 18:32:00,Ladakh,Booked,Website,6,29182.0,34.07862138402312,77.46773243839024
ENQ01025,2026-02-12 11:29:00,Jaipur,Lost,WhatsApp,1,30892.0,26.91503075413214,75.71522213040878
ENQ01026,2026-03-10 16:41:00,Goa,Qualified,Google Ads,6,43215.0,15.259600710525861,74.02845755808713
ENQ01027,2026-02-01 10:54:00,Goa,Contacted,WhatsApp,2,57333.0,15.267041077026576,74.0340717119025
ENQ01028,2026-05-30 15:23:00,Ladakh,New,Instagram,1,27677.0,34.21323267536263,77.61533823758364
ENQ01029,2026-02-03 08:23:00,Goa,New,Website,1,25606.0,15.311318342517948,74.09984464562555
ENQ01030,2026-02-06 18:45:00,Goa,Booked,Referral,5,40425.0,15.136285058695783,74.0873434699604
ENQ01031,2026-03-25 07:57:00,Kerala,Booked,Referral,4,50986.0,10.78958347650501,76.29088193738124
ENQ01032,2026-03-19 22:54:00,Kerala,New,Website,4,77256.0,10.90007657350435,76.29707061299945
ENQ01033,2026-02-26 20:45:00,Goa,Contacted,Google Ads,6,24699.0,15.400343064730128,74.07853486124918
ENQ01034,2026-03-06 16:42:00,Varanasi,Contacted,Google Ads,1,34667.0,25.268817929494347,83.0569302583122
ENQ01035,2026-02-23 21:46:00,Jaipur,Contacted,Website,1,67896.0,26.925697311563052,75.76754010075662
ENQ01036,2026-06-14 19:56:00,Jaipur,Lost,Google Ads,6,97200.0,27.060121691591583,75.83351844379062
ENQ01037,2026-04-15 09:00:00,Jaipur,Contacted,Website,4,25585.0,26.897156466085274,75.73242441490822
ENQ01038,2026-06-15 18:35:00,Manali,New,Website,5,28686.0,32.34932101372671,77.20575976167117
ENQ01039,2026-06-27 13:02:00,Ladakh,Contacted,WhatsApp,4,47483.0,34.154561353563075,77.63110211419641
ENQ01040,2026-04-28 20:34:00,Kerala,New,Instagram,1,30843.0,10.920907028548319,76.31508959875927
ENQ01041,2026-05-29 20:23:00,Varanasi,New,Referral,4,28424.0,25.388318046050554,83.01000994871221
ENQ01042,2026-01-20 22:18:00,Goa,Qualified,Referral,6,44652.0,15.34369124667442,74.06546897161252
ENQ01043,2026-06-20 14:53:00,Varanasi,Contacted,WhatsApp,1,80328.0,25.462428310529404,82.87520586728074
ENQ01044,2026-03-28 10:42:00,Ladakh,New,Instagram,1,22189.0,34.1773502091598,77.47005863534571
ENQ01045,2026-05-09 09:34:00,Goa,Booked,Instagram,3,78502.0,15.291449700893125,74.07829650897055
ENQ01046,2026-02-14 09:52:00,Ladakh,Qualified,Website,3,30884.0,34.163460469707516,77.60434061450862
ENQ01047,2026-01-18 22:05:00,Kerala,New,Google Ads,4,46735.0,10.773993303760433,76.26874684360388
ENQ01048,2026-06-09 16:38:00,Varanasi,Lost,Instagram,1,81840.0,25.4290939377965,82.86891879219988
ENQ01049,2026-03-22 12:09:00,Goa,Contacted,Referral,6,46306.0,15.230975698467034,74.19286037183322
ENQ01050,2026-01-25 14:13:00,Kerala,Lost,Instagram,1,34988.0,10.856704385059714,76.28319239438596
ENQ01051,2026-04-29 09:11:00,Manali,Lost,Website,2,55261.0,32.32498418789539,77.12567450385613
ENQ01052,2026-01-10 16:32:00,Ladakh,Qualified,WhatsApp,6,37001.0,34.11105318159219,77.52558865068265
ENQ01053,2026-03-23 13:37:00,Ladakh,Contacted,Referral,3,50577.0,34.12474375621316,77.68416176679581
ENQ01054,2026-05-07 19:45:00,Manali,Lost,Instagram,4,36480.0,32.10711359235804,77.09366249512719
ENQ01055,2026-05-10 07:26:00,Ladakh,Contacted,Google Ads,3,58933.0,34.04334535461655,77.68913551605488
ENQ01056,2026-03-23 21:56:00,Ladakh,New,Instagram,2,21359.0,34.10344800522402,77.5508661083132
ENQ01057,2026-03-08 07:22:00,Kerala,Booked,Referral,4,25350.0,10.721329265766325,76.25010911710673
ENQ01058,2026-05-31 13:09:00,Jaipur,Qualified,Instagram,5,21218.0,26.98172173766736,75.80753656386185
ENQ01059,2026-02-03 12:02:00,Goa,Lost,Google Ads,1,38997.0,15.29067087589611,73.99880915796386
ENQ01060,2026-01-14 18:07:00,Jaipur,Booked,Website,6,20097.0,26.886163833015363,75.79905318111408
ENQ01061,2026-01-29 17:26:00,Jaipur,Lost,Website,2,29299.0,26.833054011437337,75.83969129263824
ENQ01062,2026-05-25 10:24:00,Ladakh,Booked,Referral,6,24301.0,34.223405483731604,77.53470810330766
ENQ01063,2026-03-26 14:51:00,Goa,Booked,Instagram,6,77846.0,15.357366575501738,74.11522083220127
ENQ01064,2026-01-07 15:07:00,Varanasi,Qualified,Website,6,25612.0,25.409371038526302,83.13663205280464
ENQ01065,2026-01-31 14:15:00,Kerala,Lost,Website,4,22420.0,10.763006761445341,76.33265875228373
ENQ01066,2026-01-06 07:58:00,Kerala,Lost,Instagram,6,44729.0,10.95489716529302,76.19344557277186
ENQ01067,2026-05-27 09:01:00,Goa,Lost,Google Ads,6,85452.0,15.253290346542508,74.07708983214165
ENQ01068,2026-03-25 15:25:00,Kerala,Booked,Instagram,4,37964.0,10.83987750091711,76.24259075950235
ENQ01069,2026-01-13 11:11:00,Kerala,Booked,Referral,6,39309.0,10.834637232955593,76.33813906626226
ENQ01070,2026-02-09 15:32:00,Kerala,Contacted,WhatsApp,3,71502.0,10.698835062249108,76.1931885262687
ENQ01071,2026-04-21 09:58:00,Goa,Lost,Instagram,6,59387.0,15.35289424609679,74.16822209188966
ENQ01072,2026-04-17 18:13:00,Varanasi,New,Referral,6,48440.0,25.232916624477326,83.0186761560243
ENQ01073,2026-05-28 10:22:00,Jaipur,Contacted,Website,4,30779.0,27.018549356545584,75.78337787884276
ENQ01074,2026-01-05 17:26:00,Kerala,Qualified,Instagram,1,49110.0,10.76986311823489,76.34109634050515
ENQ01075,2026-01-13 20:47:00,Manali,Booked,Website,2,21683.0,32.38104363447767,77.11830877572483
ENQ01076,2026-01-07 12:59:00,Goa,Booked,Website,2,30212.0,15.302440165916003,74.21121245079095
ENQ01077,2026-03-12 09:05:00,Udaipur,New,Website,4,76175.0,24.594628697197056,73.57271629335936
ENQ01078,2026-05-11 07:29:00,Goa,New,Website,3,71864.0,15.334773417502864,74.04569530909416
ENQ01079,2026-04-30 12:45:00,Ladakh,Contacted,Referral,5,48703.0,34.05094219208048,77.43878016072114
ENQ01080,2026-02-07 08:00:00,Ladakh,Contacted,Google Ads,2,16788.0,34.24783258345325,77.5102230944786
ENQ01081,2026-04-29 21:48:00,Manali,New,WhatsApp,1,23224.0,32.269866894419835,77.23551635444635
ENQ01082,2026-04-29 22:14:00,Goa,Booked,Google Ads,4,29462.0,15.312245519185216,74.14772566239792
ENQ01083,2026-02-04 22:31:00,Jaipur,Contacted,Google Ads,1,37026.0,26.94288384699196,75.79834781493163
ENQ01084,2026-05-15 21:58:00,Ladakh,Contacted,Website,6,22787.0,34.09178723885472,77.50905302702787
ENQ01085,2026-03-18 16:38:00,Kerala,Contacted,Google Ads,1,35803.0,10.842101476465926,76.26100687615609
ENQ01086,2026-01-11 12:59:00,Jaipur,Qualified,Instagram,3,88603.0,26.94674557859413,75.87543200537321
ENQ01087,2026-03-12 14:36:00,Manali,Lost,WhatsApp,6,47907.0,32.27071242884556,77.12432930247063
ENQ01088,2026-05-19 11:12:00,Jaipur,New,WhatsApp,4,44139.0,26.737907534821552,75.72578502352965
ENQ01089,2026-05-06 20:41:00,Kerala,Contacted,Website,5,25304.0,10.742940771077878,76.21267022381114
ENQ01090,2026-02-18 13:36:00,Manali,Booked,Google Ads,3,19132.0,32.26258215910922,77.1959512406271
ENQ01091,2026-05-17 13:18:00,Jaipur,New,Google Ads,5,23016.0,27.06105420935506,75.82594652416658
ENQ01092,2026-03-12 18:04:00,Udaipur,Lost,Google Ads,5,18787.0,24.738133382665175,73.7697111523192
ENQ01093,2026-03-24 12:38:00,Goa,Lost,Website,4,41374.0,15.386156539464404,74.09528781827032
ENQ01094,2026-01-16 12:34:00,Kerala,Booked,Google Ads,1,47543.0,10.764539257333658,76.23518320873593
ENQ01095,2026-06-29 10:46:00,Kerala,Lost,Referral,6,25907.0,10.84955043754576,76.2208472892796
ENQ01096,2026-05-31 08:07:00,Ladakh,Qualified,Instagram,1,42753.0,34.072508606042334,77.61034701539366
ENQ01097,2026-02-05 07:32:00,Manali,Qualified,Instagram,3,77473.0,32.16276822670422,77.06652064415051
ENQ01098,2026-04-11 13:49:00,Ladakh,New,Website,4,96529.0,34.06283311088819,77.55825156093894
ENQ01099,2026-05-21 22:53:00,Goa,New,WhatsApp,5,56575.0,15.220026471378839,74.10575280773452
ENQ01100,2026-04-01 11:56:00,Udaipur,Contacted,Website,4,36973.0,24.633435544422337,73.75845544374907
ENQ01101,2026-02-07 17:12:00,Goa,Qualified,Website,3,55758.0,15.246433927272856,74.01968467303688
ENQ01102,2026-06-24 12:10:00,Varanasi,Qualified,Website,3,73493.0,25.271550122788064,83.02635158478269
ENQ01103,2026-02-18 11:34:00,Jaipur,Contacted,Referral,6,16210.0,26.983535698323568,75.81553119368267
ENQ01104,2026-03-02 09:27:00,Ladakh,Booked,Google Ads,3,77930.0,34.24871488407963,77.71533616956955
ENQ01105,2026-03-08 16:14:00,Ladakh,Contacted,Website,6,31306.0,34.11394176574964,77.69592506031891
ENQ01106,2026-06-10 17:06:00,Manali,Contacted,Website,1,31442.0,32.22235603833666,77.2707878957808
ENQ01107,2026-04-01 12:08:00,Kerala,Contacted,Referral,4,34095.0,10.90718579749382,76.11293532645979
ENQ01108,2026-05-10 15:20:00,Kerala,Booked,Instagram,5,46197.0,10.773201829205856,76.17339696669518
ENQ01109,2026-06-12 14:44:00,Goa,Qualified,Website,5,24260.0,15.15673623746993,74.19434519867164
ENQ01110,2026-06-17 11:03:00,Varanasi,Booked,WhatsApp,3,35188.0,25.483101748409602,82.95328619962407
ENQ01111,2026-06-04 18:06:00,Varanasi,New,Website,5,50666.0,25.385932533229308,83.09267002541526
ENQ01112,2026-06-13 15:15:00,Kerala,Qualified,Instagram,3,44134.0,10.86716653601462,76.2690749548068
ENQ01113,2026-06-20 08:52:00,Goa,Lost,Website,4,47477.0,15.279644965780633,74.16700471057639
ENQ01114,2026-06-28 14:59:00,Ladakh,New,Referral,6,34574.0,34.22257552400261,77.61394439248313
ENQ01115,2026-04-26 13:26:00,Jaipur,Qualified,Referral,5,54655.0,26.94659704606535,75.78320376790336
ENQ01116,2026-01-24 19:02:00,Kerala,New,Instagram,5,64345.0,10.723063637994178,76.34291731110054
ENQ01117,2026-01-21 11:00:00,Jaipur,New,Google Ads,6,62632.0,26.809629990430814,75.83685085136686
ENQ01118,2026-05-24 22:51:00,Goa,Qualified,WhatsApp,2,48487.0,15.359758931999437,74.03276543164074
ENQ01119,2026-02-26 16:26:00,Jaipur,New,Referral,4,61031.0,26.86377593675159,75.95701796411119
ENQ01120,2026-05-25 09:04:00,Manali,Qualified,Instagram,4,59196.0,32.23684142097045,77.09158290596524
ENQ01121,2026-06-18 13:50:00,Kerala,Lost,Instagram,5,133394.0,10.914570339177043,76.20928598355415
ENQ01122,2026-04-26 21:31:00,Kerala,Contacted,WhatsApp,1,69201.0,10.696858078203672,76.31268156384373
ENQ01123,2026-05-18 11:20:00,Varanasi,New,Website,5,38434.0,25.24427057473735,82.9995950673778
ENQ01124,2026-02-20 18:27:00,Varanasi,Lost,Website,2,26539.0,25.25258479695181,83.03047633554158
ENQ01125,2026-03-20 19:13:00,Goa,Qualified,Website,3,35565.0,15.313979865968475,73.91686331288328
ENQ01126,2026-06-23 18:55:00,Jaipur,Lost,Referral,5,34452.0,26.942961003256368,75.76412149372557
ENQ01127,2026-05-28 08:47:00,Kerala,Contacted,Website,2,50351.0,10.963837411375264,76.30271662792127
ENQ01128,2026-02-06 12:11:00,Kerala,Booked,Website,1,29188.0,10.910992627500242,76.21425673591833
ENQ01129,2026-06-18 12:44:00,Kerala,Lost,Google Ads,5,68399.0,10.787294579934564,76.26904805351516
ENQ01130,2026-03-31 12:10:00,Goa,New,Website,2,21404.0,15.270450709856492,74.23104072417681
ENQ01131,2026-06-01 21:27:00,Udaipur,Booked,Website,5,19187.0,24.573134475302133,73.61451426000131
ENQ01132,2026-04-04 07:44:00,Jaipur,Booked,Instagram,6,37640.0,26.84619352690491,75.86450408676912
ENQ01133,2026-04-19 15:02:00,Kerala,Booked,Website,3,27378.0,10.837119412458966,76.25344305856402
ENQ01134,2026-01-30 22:43:00,Jaipur,New,WhatsApp,5,22707.0,26.997215005537424,75.71411894489076
ENQ01135,2026-03-02 21:13:00,Kerala,Qualified,Website,2,30030.0,10.671685896125814,76.20287066829147
ENQ01136,2026-05-11 16:41:00,Manali,New,WhatsApp,6,28395.0,32.262567127083706,77.16923907837295
ENQ01137,2026-06-01 22:29:00,Varanasi,Lost,Instagram,2,40183.0,25.192765630393243,83.05518476250812
ENQ01138,2026-01-16 13:01:00,Jaipur,New,Website,6,30255.0,26.92547975568676,75.81842117557709
ENQ01139,2026-01-14 16:45:00,Kerala,New,Website,5,31383.0,10.88406882078267,76.16721806033202
ENQ01140,2026-05-05 15:15:00,Goa,Lost,Instagram,2,39913.0,15.32353031331436,74.19659630265616
ENQ01141,2026-03-22 07:57:00,Varanasi,Contacted,Instagram,5,63136.0,25.40882481842965,83.03160106600103
ENQ01142,2026-06-02 07:50:00,Jaipur,Booked,Website,4,77534.0,26.953450372687364,75.64830629881837
ENQ01143,2026-01-13 21:11:00,Jaipur,Contacted,WhatsApp,5,42750.0,26.911205227777803,75.71077405204508
ENQ01144,2026-03-04 09:36:00,Varanasi,Booked,Instagram,3,44273.0,25.420173430555707,83.06433035939017
ENQ01145,2026-01-07 12:21:00,Jaipur,Contacted,WhatsApp,2,36835.0,26.836357695142386,75.78362174530352
ENQ01146,2026-05-08 16:36:00,Goa,Qualified,Website,5,49672.0,15.31918075548057,74.19606330059912
ENQ01147,2026-06-04 16:33:00,Udaipur,Qualified,Website,1,47678.0,24.451350540010605,73.535730214893
ENQ01148,2026-01-29 15:17:00,Udaipur,Contacted,Google Ads,3,72640.0,24.588451880867265,73.50998665420997
ENQ01149,2026-02-28 22:39:00,Udaipur,Contacted,Website,1,17098.0,24.598085792784964,73.75987662188662
ENQ01150,2026-06-02 19:15:00,Goa,New,Website,1,35994.0,15.398186392666222,74.07419453989952
ENQ01151,2026-01-08 22:54:00,Kerala,Booked,Website,1,46596.0,10.863394531690814,76.32322078717283
ENQ01152,2026-06-21 17:56:00,Udaipur,New,Website,1,39530.0,24.49134239932685,73.78572782382014
ENQ01153,2026-06-09 22:09:00,Jaipur,Contacted,Referral,6,26213.0,26.934347386018214,75.73886429354354
ENQ01154,2026-01-28 16:43:00,Varanasi,Contacted,Website,5,22291.0,25.328910445778046,82.96275324118562
ENQ01155,2026-01-26 15:55:00,Jaipur,Qualified,WhatsApp,6,57497.0,26.974805916019832,75.75846319278824
ENQ01156,2026-05-05 20:07:00,Ladakh,Booked,Website,1,28453.0,34.17076723947031,77.52732547054774
ENQ01157,2026-01-02 20:44:00,Kerala,Qualified,Instagram,6,18159.0,10.775472572904661,76.2848226233528
ENQ01158,2026-04-02 08:56:00,Manali,Lost,Instagram,4,58811.0,32.171458586638515,77.2532464233159
ENQ01159,2026-01-12 21:13:00,Manali,Booked,Instagram,5,49177.0,32.29057860257417,77.12799084349248
ENQ01160,2026-04-06 18:34:00,Goa,Lost,WhatsApp,6,37968.0,15.316402434549856,74.06242400797328
ENQ01161,2026-03-05 21:47:00,Goa,Booked,Referral,2,26505.0,15.170954975535867,74.07622198660424
ENQ01162,2026-05-08 18:20:00,Varanasi,New,Website,5,38009.0,25.313574653658183,83.01561269799308
ENQ01163,2026-06-08 21:14:00,Kerala,Lost,Instagram,4,69123.0,10.862458394437628,76.34371396920226
ENQ01164,2026-03-29 11:23:00,Kerala,Booked,Referral,3,19342.0,10.772006706286675,76.24096412896704
ENQ01165,2026-04-26 10:20:00,Goa,Booked,Website,3,19788.0,15.430849336141307,73.96951359576393
ENQ01166,2026-04-19 10:43:00,Varanasi,New,Google Ads,2,30156.0,25.28144365552592,82.88818048417899
ENQ01167,2026-06-27 11:22:00,Manali,New,Website,2,39523.0,32.22756812765967,77.1544442010051
ENQ01168,2026-02-11 10:22:00,Goa,Booked,Instagram,6,31994.0,15.347472435047207,74.14444165275276
ENQ01169,2026-02-13 14:56:00,Ladakh,Qualified,Instagram,5,53418.0,34.048150594247176,77.52994703414568
ENQ01170,2026-03-10 10:34:00,Manali,Booked,Instagram,4,65291.0,32.24319063606995,77.24835047072312
ENQ01171,2026-05-13 09:55:00,Kerala,Qualified,WhatsApp,5,45346.0,11.045136502774394,76.32732366311643
ENQ01172,2026-06-05 15:42:00,Ladakh,Qualified,Google Ads,3,51474.0,34.07160000635604,77.56949237956806
ENQ01173,2026-02-20 19:53:00,Manali,Contacted,WhatsApp,2,45210.0,32.25767809560271,77.14764873037252
ENQ01174,2026-01-20 09:11:00,Ladakh,New,Referral,6,40172.0,34.19022062447476,77.39528983292796
ENQ01175,2026-04-20 15:56:00,Varanasi,New,Instagram,6,22349.0,25.36185196970624,82.93578900620557
ENQ01176,2026-04-18 17:56:00,Kerala,Booked,Instagram,2,25186.0,10.841723581464358,76.38835783512212
ENQ01177,2026-03-09 18:02:00,Goa,Booked,Instagram,5,21779.0,15.198378625951287,74.1458175422883
ENQ01178,2026-02-03 08:21:00,Jaipur,Lost,Referral,3,37414.0,26.975913726320517,75.8009269166629
ENQ01179,2026-06-02 18:24:00,Manali,Booked,Website,5,44407.0,32.11406461555839,77.29723173018411
ENQ01180,2026-06-02 07:25:00,Jaipur,Booked,WhatsApp,1,20837.0,26.89549167596749,75.74509673199375
ENQ01181,2026-05-15 10:46:00,Jaipur,Qualified,Google Ads,3,41328.0,26.887561369424567,75.75672828871956
ENQ01182,2026-04-15 12:41:00,Kerala,Booked,Google Ads,1,26978.0,10.755285626180019,76.28429604688618
ENQ01183,2026-02-17 20:12:00,Varanasi,Lost,Instagram,5,24723.0,25.26982135936688,83.027571061772
ENQ01184,2026-03-14 10:36:00,Goa,Booked,Google Ads,3,30189.0,15.340707639489215,74.2540535529411
ENQ01185,2026-01-13 19:58:00,Varanasi,New,Google Ads,2,24159.0,25.300669348530185,82.90964001991641
ENQ01186,2026-02-14 22:26:00,Ladakh,Booked,Google Ads,5,52556.0,34.03502061318778,77.75246747088599
ENQ01187,2026-03-23 22:55:00,Varanasi,New,Website,6,37087.0,25.370568639721288,82.91850640630561
ENQ01188,2026-03-20 11:38:00,Udaipur,New,Google Ads,3,57727.0,24.720852407141372,73.82099299071089
ENQ01189,2026-01-15 08:55:00,Varanasi,Booked,Instagram,5,32763.0,25.20949779980359,82.91362200999328
ENQ01190,2026-06-22 10:54:00,Goa,Lost,Google Ads,5,33325.0,15.288714012387171,74.03839319231984
ENQ01191,2026-02-18 19:01:00,Manali,New,Google Ads,3,92935.0,32.235473642967136,77.24615695571518
ENQ01192,2026-04-02 10:48:00,Ladakh,New,Website,5,19269.0,34.042739131334216,77.6004400438379
ENQ01193,2026-03-25 17:11:00,Kerala,Lost,Referral,1,71300.0,10.943979838034616,76.30311761914164
ENQ01194,2026-03-26 12:49:00,Udaipur,New,Instagram,6,84219.0,24.57935069161759,73.65905185923391
ENQ01195,2026-06-02 19:48:00,Ladakh,New,Google Ads,3,56458.0,34.21906734976795,77.48284639103616
ENQ01196,2026-05-15 16:15:00,Goa,Booked,Google Ads,1,34473.0,15.31872334488761,74.12604125864426
ENQ01197,2026-06-06 16:03:00,Goa,Lost,Google Ads,6,76019.0,15.389348882096778,74.07738009911448
ENQ01198,2026-03-10 19:25:00,Kerala,Qualified,Referral,5,34608.0,10.81068113504855,76.1717508103495
ENQ01199,2026-02-17 22:18:00,Jaipur,Qualified,Website,5,29116.0,26.947382741968035,75.75339473255742
ENQ01200,2026-03-18 12:33:00,Kerala,Contacted,Website,1,33588.0,10.781534081818412,76.20975469866582
ENQ01201,2026-04-12 15:04:00,Udaipur,Contacted,Google Ads,5,30948.0,24.628368439717033,73.62426316002217
ENQ01202,2026-03-02 17:02:00,Kerala,Booked,Website,5,26125.0,10.769366722801626,76.3428089140414
ENQ01203,2026-03-24 20:26:00,Goa,Lost,Website,6,65916.0,15.286010353933642,74.20043560687874
ENQ01204,2026-01-28 14:46:00,Varanasi,Contacted,Website,3,28242.0,25.288851534775265,82.97380992804827
ENQ01205,2026-04-16 12:18:00,Goa,Contacted,Website,6,39470.0,15.311803941754897,74.23498290137174
ENQ01206,2026-05-09 20:19:00,Ladakh,Contacted,WhatsApp,5,20888.0,34.257069826096824,77.66925896305538
ENQ01207,2026-04-05 22:09:00,Jaipur,New,Website,2,40558.0,26.86209449040517,75.70835363444934
ENQ01208,2026-06-07 16:16:00,Ladakh,Contacted,Website,2,23777.0,34.21346331704487,77.68714077618407
ENQ01209,2026-06-29 08:17:00,Manali,New,WhatsApp,6,23516.0,32.3362254985695,77.19024394058667
ENQ01210,2026-06-13 11:15:00,Manali,Booked,WhatsApp,4,38080.0,32.301424683589936,77.24883101224681
ENQ01211,2026-01-17 14:20:00,Manali,Contacted,Website,1,64362.0,32.25511542331036,77.20458988997896
ENQ01212,2026-06-08 18:17:00,Goa,Booked,WhatsApp,1,48768.0,15.307155626944224,74.06095227733768
ENQ01213,2026-03-02 17:40:00,Manali,Qualified,Website,5,50299.0,32.188315804995526,77.13308077107922
ENQ01214,2026-03-23 20:20:00,Udaipur,Lost,Referral,2,37729.0,24.4574610578574,73.72392879418788
ENQ01215,2026-03-16 07:45:00,Udaipur,Lost,Website,2,34393.0,24.582154130172995,73.77345713085471
ENQ01216,2026-02-21 14:36:00,Goa,Contacted,Instagram,4,57105.0,15.40015738263833,74.22994354918772
ENQ01217,2026-06-07 18:38:00,Varanasi,New,Website,6,31045.0,25.43107723666478,82.91333351781688
ENQ01218,2026-04-25 22:35:00,Udaipur,Booked,Google Ads,3,58228.0,24.470843257761025,73.78695948624524
ENQ01219,2026-06-24 09:55:00,Udaipur,New,Website,4,69760.0,24.69597067505607,73.83697939577684
ENQ01220,2026-06-21 21:15:00,Manali,Contacted,Instagram,5,27392.0,32.281999696775394,77.02946368419171
ENQ01221,2026-03-17 07:58:00,Jaipur,New,Google Ads,4,29265.0,26.941648757074688,75.83173526943276
ENQ01222,2026-05-11 10:12:00,Ladakh,Lost,Website,5,31291.0,34.252766001700685,77.69137029551865
ENQ01223,2026-04-01 20:08:00,Manali,New,WhatsApp,2,20671.0,32.31597067227083,77.14221768813633
ENQ01224,2026-03-31 19:49:00,Manali,Qualified,Instagram,4,32383.0,32.16087061483579,77.2319168921453
ENQ01225,2026-05-14 22:53:00,Varanasi,Qualified,Website,1,71846.0,25.254206791165952,83.0919109685474
ENQ01226,2026-05-04 16:05:00,Goa,Booked,Website,5,24987.0,15.162935285011846,74.16935092899156
