booking_id,booking_date,user_id,full_name,customer_city,segment,property_name,destination,property_type,nights,status,total_amount,revenue_per_night,booking_month
843,2026-08-03,316,Customer 316,Hyderabad,Budget,Varanasi Stay 5,Varanasi,Hotel,1,Completed,5294,5294.0,2026-08
869,2026-02-21,317,Customer 317,Pune,Standard,Goa Stay 4,Goa,Resort,4,Completed,43116,10779.0,2026-02
691,2025-08-24,319,Customer 319,Jaipur,Standard,Kerala Stay 6,Kerala,Hotel,3,Completed,17883,5961.0,2025-08
1042,2025-11-23,319,Customer 319,Jaipur,Standard,Goa Stay 1,Goa,Hostel,2,Confirmed,15386,7693.0,2025-11
1087,2025-06-23,319,Customer 319,Jaipur,Standard,Jaipur Stay 2,Jaipur,Homestay,3,Completed,15102,5034.0,2025-06
418,2026-07-07,320,Customer 320,Pune,Premium,Kerala Stay 6,Kerala,Hotel,3,Confirmed,17883,5961.0,2026-07
881,2026-08-01,320,Customer 320,Pune,Premium,Kerala Stay 5,Kerala,Resort,4,Completed,24660,6165.0,2026-08
605,2026-01-20,321,Customer 321,Bengaluru,Standard,Udaipur Stay 6,Udaipur,Hotel,1,Completed,9940,9940.0,2026-01
747,2026-05-07,321,Customer 321,Bengaluru,Standard,Manali Stay 3,Manali,Hotel,4,Completed,41772,10443.0,2026-05
954,2025-06-07,322,Customer 322,Delhi,Standard,Kerala Stay 5,Kerala,Resort,1,Confirmed,6165,6165.0,2025-06
961,2025-11-30,322,Customer 322,Delhi,Standard,Jaipur Stay 4,Jaipur,Hotel,6,Completed,18510,3085.0,2025-11
1185,2025-11-13,322,Customer 322,Delhi,Standard,Udaipur Stay 7,Udaipur,Hotel,2,Completed,12392,6196.0,2025-11
325,2026-04-08,323,Customer 323,Hyderabad,Budget,Goa Stay 5,Goa,Resort,3,Completed,10980,3660.0,2026-04
340,2025-06-10,323,Customer 323,Hyderabad,Budget,Jaipur Stay 2,Jaipur,Homestay,6,Completed,30204,5034.0,2025-06
810,2026-01-15,323,Customer 323,Hyderabad,Budget,Ladakh Stay 5,Ladakh,Resort,4,Confirmed,30512,7628.0,2026-01
819,2026-06-24,323,Customer 323,Hyderabad,Budget,Manali Stay 1,Manali,Homestay,4,Completed,14940,3735.0,2026-06
345,2025-07-31,324,Customer 324,Jaipur,Premium,Varanasi Stay 5,Varanasi,Hotel,6,Completed,31764,5294.0,2025-07
792,2025-09-26,324,Customer 324,Jaipur,Premium,Manali Stay 2,Manali,Resort,4,Completed,7940,1985.0,2025-09
1051,2025-06-27,325,Customer 325,Jaipur,Budget,Jaipur Stay 7,Jaipur,Hostel,3,Completed,13506,4502.0,2025-06
273,2025-08-07,326,Customer 326,Mumbai,Budget,Ladakh Stay 4,Ladakh,Hotel,7,Completed,40775,5825.0,2025-08
767,2026-05-22,327,Customer 327,Mumbai,Budget,Kerala Stay 4,Kerala,Homestay,2,Completed,3854,1927.0,2026-05
863,2026-01-03,327,Customer 327,Mumbai,Budget,Kerala Stay 1,Kerala,Homestay,4,Completed,36476,9119.0,2026-01
282,2026-04-19,328,Customer 328,Delhi,Budget,Ladakh Stay 1,Ladakh,Hostel,1,Completed,11877,11877.0,2026-04
571,2026-04-12,328,Customer 328,Delhi,Budget,Manali Stay 1,Manali,Homestay,7,Completed,26145,3735.0,2026-04
779,2025-07-03,328,Customer 328,Delhi,Budget,Goa Stay 8,Goa,Resort,3,Completed,14418,4806.0,2025-07
197,2026-02-09,329,Customer 329,Delhi,Standard,Jaipur Stay 7,Jaipur,Hostel,4,Completed,18008,4502.0,2026-02
1052,2026-01-15,329,Customer 329,Delhi,Standard,Udaipur Stay 8,Udaipur,Hotel,3,Confirmed,28152,9384.0,2026-01
479,2026-02-20,330,Customer 330,Kolkata,Standard,Kerala Stay 4,Kerala,Homestay,7,Completed,13489,1927.0,2026-02
1169,2025-08-03,330,Customer 330,Kolkata,Standard,Udaipur Stay 1,Udaipur,Homestay,5,Completed,42290,8458.0,2025-08
53,2025-10-18,331,Customer 331,Kolkata,Budget,Jaipur Stay 6,Jaipur,Resort,5,Confirmed,17820,3564.0,2025-10
293,2026-05-22,331,Customer 331,Kolkata,Budget,Manali Stay 3,Manali,Hotel,2,Completed,20886,10443.0,2026-05
410,2026-05-03,331,Customer 331,Kolkata,Budget,Kerala Stay 6,Kerala,Hotel,2,Confirmed,11922,5961.0,2026-05
588,2025-10-24,332,Customer 332,Bengaluru,Budget,Ladakh Stay 2,Ladakh,Homestay,6,Confirmed,33876,5646.0,2025-10
700,2026-04-16,332,Customer 332,Bengaluru,Budget,Goa Stay 8,Goa,Resort,1,Completed,4806,4806.0,2026-04
483,2025-08-06,333,Customer 333,Bengaluru,Budget,Varanasi Stay 1,Varanasi,Hotel,3,Confirmed,16404,5468.0,2025-08
554,2025-07-30,333,Customer 333,Bengaluru,Budget,Goa Stay 6,Goa,Hotel,4,Completed,18344,4586.0,2025-07
649,2026-01-11,333,Customer 333,Bengaluru,Budget,Udaipur Stay 6,Udaipur,Hotel,6,Completed,59640,9940.0,2026-01
1021,2025-08-31,333,Customer 333,Bengaluru,Budget,Goa Stay 2,Goa,Hotel,7,Completed,54341,7763.0,2025-08
385,2025-10-18,334,Customer 334,Pune,Standard,Ladakh Stay 5,Ladakh,Resort,1,Completed,7628,7628.0,2025-10
17,2025-07-18,335,Customer 335,Kolkata,Budget,Manali Stay 7,Manali,Resort,6,Confirmed,43398,7233.0,2025-07
530,2025-06-16,335,Customer 335,Kolkata,Budget,Ladakh Stay 1,Ladakh,Hostel,6,Completed,71262,11877.0,2025-06
535,2026-05-11,335,Customer 335,Kolkata,Budget,Udaipur Stay 4,Udaipur,Hostel,6,Completed,17202,2867.0,2026-05
33,2025-08-01,336,Customer 336,Pune,Standard,Ladakh Stay 8,Ladakh,Hotel,6,Confirmed,68040,11340.0,2025-08
514,2025-08-05,336,Customer 336,Pune,Standard,Jaipur Stay 6,Jaipur,Resort,7,Confirmed,24948,3564.0,2025-08
526,2026-07-25,338,Customer 338,Bengaluru,Budget,Kerala Stay 6,Kerala,Hotel,7,Confirmed,41727,5961.0,2026-07
615,2025-10-11,338,Customer 338,Bengaluru,Budget,Udaipur Stay 4,Udaipur,Hostel,1,Completed,2867,2867.0,2025-10
143,2025-07-15,339,Customer 339,Mumbai,Standard,Manali Stay 6,Manali,Hotel,7,Completed,52122,7446.0,2025-07
311,2025-12-17,339,Customer 339,Mumbai,Standard,Udaipur Stay 7,Udaipur,Hotel,4,Confirmed,24784,6196.0,2025-12
930,2026-04-14,339,Customer 339,Mumbai,Standard,Varanasi Stay 3,Varanasi,Hotel,3,Completed,33549,11183.0,2026-04
1107,2025-07-11,339,Customer 339,Mumbai,Standard,Jaipur Stay 6,Jaipur,Resort,5,Confirmed,17820,3564.0,2025-07
503,2025-10-26,340,Customer 340,Jaipur,Standard,Varanasi Stay 2,Varanasi,Hotel,6,Completed,69642,11607.0,2025-10
426,2026-03-11,341,Customer 341,Hyderabad,Budget,Jaipur Stay 3,Jaipur,Resort,4,Completed,16840,4210.0,2026-03
452,2026-07-09,341,Customer 341,Hyderabad,Budget,Manali Stay 2,Manali,Resort,3,Completed,5955,1985.0,2026-07
778,2025-09-18,341,Customer 341,Hyderabad,Budget,Udaipur Stay 2,Udaipur,Homestay,3,Completed,27771,9257.0,2025-09
384,2026-04-14,342,Customer 342,Bengaluru,Budget,Manali Stay 8,Manali,Resort,1,Confirmed,9202,9202.0,2026-04
65,2026-03-31,343,Customer 343,Hyderabad,Premium,Kerala Stay 7,Kerala,Homestay,4,Confirmed,34020,8505.0,2026-03
448,2025-12-23,344,Customer 344,Kolkata,Budget,Goa Stay 7,Goa,Resort,5,Completed,15730,3146.0,2025-12
224,2026-06-23,345,Customer 345,Jaipur,Standard,Manali Stay 5,Manali,Resort,2,Confirmed,7378,3689.0,2026-06
621,2025-12-21,345,Customer 345,Jaipur,Standard,Manali Stay 5,Manali,Resort,6,Completed,22134,3689.0,2025-12
650,2026-01-22,345,Customer 345,Jaipur,Standard,Kerala Stay 2,Kerala,Hotel,4,Confirmed,47320,11830.0,2026-01
353,2026-02-03,346,Customer 346,Mumbai,Standard,Goa Stay 5,Goa,Resort,4,Completed,14640,3660.0,2026-02
838,2026-06-02,346,Customer 346,Mumbai,Standard,Ladakh Stay 4,Ladakh,Hotel,1,Completed,5825,5825.0,2026-06
812,2025-07-12,348,Customer 348,Jaipur,Standard,Jaipur Stay 6,Jaipur,Resort,1,Completed,3564,3564.0,2025-07
57,2026-04-26,349,Customer 349,Mumbai,Standard,Goa Stay 8,Goa,Resort,1,Completed,4806,4806.0,2026-04
186,2025-06-18,349,Customer 349,Mumbai,Standard,Ladakh Stay 7,Ladakh,Resort,2,Completed,15346,7673.0,2025-06
509,2026-01-16,350,Customer 350,Mumbai,Premium,Manali Stay 3,Manali,Hotel,7,Confirmed,73101,10443.0,2026-01
517,2025-12-19,352,Customer 352,Delhi,Budget,Varanasi Stay 1,Varanasi,Hotel,3,Confirmed,16404,5468.0,2025-12
977,2025-09-04,352,Customer 352,Delhi,Budget,Kerala Stay 8,Kerala,Resort,1,Completed,5829,5829.0,2025-09
148,2026-07-31,353,Customer 353,Bengaluru,Budget,Ladakh Stay 2,Ladakh,Homestay,3,Completed,16938,5646.0,2026-07
303,2025-08-28,353,Customer 353,Bengaluru,Budget,Udaipur Stay 3,Udaipur,Resort,3,Completed,18996,6332.0,2025-08
396,2026-04-09,353,Customer 353,Bengaluru,Budget,Kerala Stay 5,Kerala,Resort,7,Completed,43155,6165.0,2026-04
543,2026-03-21,353,Customer 353,Bengaluru,Budget,Kerala Stay 2,Kerala,Hotel,3,Completed,35490,11830.0,2026-03
788,2025-10-06,353,Customer 353,Bengaluru,Budget,Kerala Stay 8,Kerala,Resort,3,Confirmed,17487,5829.0,2025-10
854,2025-07-14,353,Customer 353,Bengaluru,Budget,Manali Stay 5,Manali,Resort,7,Completed,25823,3689.0,2025-07
1068,2025-10-06,353,Customer 353,Bengaluru,Budget,Ladakh Stay 4,Ladakh,Hotel,4,Confirmed,23300,5825.0,2025-10
246,2025-08-29,354,Customer 354,Kolkata,Standard,Jaipur Stay 3,Jaipur,Resort,2,Completed,8420,4210.0,2025-08
670,2026-01-31,354,Customer 354,Kolkata,Standard,Ladakh Stay 7,Ladakh,Resort,5,Confirmed,38365,7673.0,2026-01
1200,2026-06-09,354,Customer 354,Kolkata,Standard,Varanasi Stay 4,Varanasi,Hostel,6,Completed,63366,10561.0,2026-06
655,2026-02-08,355,Customer 355,Jaipur,Standard,Goa Stay 6,Goa,Hotel,1,Confirmed,4586,4586.0,2026-02
451,2025-11-20,356,Customer 356,Jaipur,Budget,Udaipur Stay 2,Udaipur,Homestay,7,Completed,64799,9257.0,2025-11
894,2025-10-05,356,Customer 356,Jaipur,Budget,Goa Stay 3,Goa,Homestay,7,Confirmed,19103,2729.0,2025-10
988,2025-11-08,356,Customer 356,Jaipur,Budget,Kerala Stay 5,Kerala,Resort,6,Confirmed,36990,6165.0,2025-11
118,2025-11-26,357,Customer 357,Mumbai,Budget,Jaipur Stay 6,Jaipur,Resort,2,Completed,7128,3564.0,2025-11
823,2026-01-12,357,Customer 357,Mumbai,Budget,Jaipur Stay 2,Jaipur,Homestay,1,Completed,5034,5034.0,2026-01
878,2026-06-30,357,Customer 357,Mumbai,Budget,Udaipur Stay 3,Udaipur,Resort,5,Completed,31660,6332.0,2026-06
1077,2026-02-18,357,Customer 357,Mumbai,Budget,Udaipur Stay 4,Udaipur,Hostel,4,Confirmed,11468,2867.0,2026-02
1148,2025-10-17,357,Customer 357,Mumbai,Budget,Kerala Stay 7,Kerala,Homestay,1,Confirmed,8505,8505.0,2025-10
1106,2026-03-21,358,Customer 358,Jaipur,Premium,Jaipur Stay 6,Jaipur,Resort,2,Confirmed,7128,3564.0,2026-03
1153,2025-06-08,358,Customer 358,Jaipur,Premium,Jaipur Stay 8,Jaipur,Hotel,1,Completed,1840,1840.0,2025-06
467,2026-03-30,359,Customer 359,Delhi,Budget,Manali Stay 3,Manali,Hotel,5,Completed,52215,10443.0,2026-03
1053,2026-01-09,359,Customer 359,Delhi,Budget,Kerala Stay 1,Kerala,Homestay,6,Completed,54714,9119.0,2026-01
1196,2025-07-11,359,Customer 359,Delhi,Budget,Goa Stay 6,Goa,Hotel,7,Completed,32102,4586.0,2025-07
581,2025-08-04,361,Customer 361,Pune,Standard,Kerala Stay 8,Kerala,Resort,3,Completed,17487,5829.0,2025-08
738,2025-09-22,361,Customer 361,Pune,Standard,Jaipur Stay 3,Jaipur,Resort,1,Completed,4210,4210.0,2025-09
873,2026-07-23,361,Customer 361,Pune,Standard,Manali Stay 8,Manali,Resort,4,Completed,36808,9202.0,2026-07
196,2026-04-04,362,Customer 362,Jaipur,Budget,Goa Stay 2,Goa,Hotel,7,Completed,54341,7763.0,2026-04
951,2026-04-10,362,Customer 362,Jaipur,Budget,Goa Stay 2,Goa,Hotel,7,Completed,54341,7763.0,2026-04
1136,2025-08-24,362,Customer 362,Jaipur,Budget,Varanasi Stay 2,Varanasi,Hotel,1,Completed,11607,11607.0,2025-08
1188,2026-03-22,362,Customer 362,Jaipur,Budget,Kerala Stay 2,Kerala,Hotel,3,Completed,35490,11830.0,2026-03
625,2026-01-05,363,Customer 363,Mumbai,Budget,Ladakh Stay 1,Ladakh,Hostel,5,Confirmed,59385,11877.0,2026-01
222,2025-08-15,364,Customer 364,Jaipur,Budget,Udaipur Stay 3,Udaipur,Resort,3,Completed,18996,6332.0,2025-08
510,2026-01-01,364,Customer 364,Jaipur,Budget,Ladakh Stay 7,Ladakh,Resort,3,Completed,23019,7673.0,2026-01
155,2026-07-08,365,Customer 365,Delhi,Premium,Manali Stay 8,Manali,Resort,3,Completed,27606,9202.0,2026-07
145,2025-07-06,366,Customer 366,Kolkata,Budget,Kerala Stay 8,Kerala,Resort,1,Confirmed,5829,5829.0,2025-07
704,2026-06-08,366,Customer 366,Kolkata,Budget,Kerala Stay 7,Kerala,Homestay,4,Completed,34020,8505.0,2026-06
1102,2025-08-11,366,Customer 366,Kolkata,Budget,Jaipur Stay 8,Jaipur,Hotel,1,Completed,1840,1840.0,2025-08
911,2026-02-03,367,Customer 367,Kolkata,Budget,Varanasi Stay 2,Varanasi,Hotel,5,Completed,58035,11607.0,2026-02
1108,2025-09-08,367,Customer 367,Kolkata,Budget,Udaipur Stay 3,Udaipur,Resort,2,Completed,12664,6332.0,2025-09
331,2026-02-06,368,Customer 368,Bengaluru,Budget,Ladakh Stay 3,Ladakh,Homestay,6,Completed,49278,8213.0,2026-02
511,2025-10-28,368,Customer 368,Bengaluru,Budget,Kerala Stay 4,Kerala,Homestay,1,Completed,1927,1927.0,2025-10
347,2026-04-28,369,Customer 369,Delhi,Budget,Kerala Stay 3,Kerala,Resort,3,Completed,34242,11414.0,2026-04
1012,2025-11-14,369,Customer 369,Delhi,Budget,Kerala Stay 7,Kerala,Homestay,5,Completed,42525,8505.0,2025-11
178,2025-10-08,370,Customer 370,Pune,Standard,Udaipur Stay 5,Udaipur,Homestay,4,Completed,42336,10584.0,2025-10
307,2025-10-19,370,Customer 370,Pune,Standard,Jaipur Stay 8,Jaipur,Hotel,5,Confirmed,9200,1840.0,2025-10
536,2026-06-23,370,Customer 370,Pune,Standard,Varanasi Stay 3,Varanasi,Hotel,7,Completed,78281,11183.0,2026-06
931,2026-05-04,370,Customer 370,Pune,Standard,Udaipur Stay 5,Udaipur,Homestay,7,Completed,74088,10584.0,2026-05
422,2025-12-09,371,Customer 371,Bengaluru,Budget,Ladakh Stay 8,Ladakh,Hotel,6,Completed,68040,11340.0,2025-12
932,2025-10-07,371,Customer 371,Bengaluru,Budget,Varanasi Stay 1,Varanasi,Hotel,2,Completed,10936,5468.0,2025-10
969,2026-02-22,371,Customer 371,Bengaluru,Budget,Manali Stay 4,Manali,Hotel,5,Completed,53565,10713.0,2026-02
1020,2026-05-19,371,Customer 371,Bengaluru,Budget,Goa Stay 3,Goa,Homestay,2,Completed,5458,2729.0,2026-05
648,2025-06-25,372,Customer 372,Hyderabad,Standard,Udaipur Stay 2,Udaipur,Homestay,4,Completed,37028,9257.0,2025-06
735,2025-12-17,372,Customer 372,Hyderabad,Standard,Goa Stay 4,Goa,Resort,4,Completed,43116,10779.0,2025-12
152,2026-07-19,373,Customer 373,Bengaluru,Standard,Varanasi Stay 2,Varanasi,Hotel,7,Completed,81249,11607.0,2026-07
815,2025-07-10,373,Customer 373,Bengaluru,Standard,Manali Stay 7,Manali,Resort,6,Completed,43398,7233.0,2025-07
882,2025-11-10,373,Customer 373,Bengaluru,Standard,Goa Stay 1,Goa,Hostel,6,Completed,46158,7693.0,2025-11
1066,2025-08-11,373,Customer 373,Bengaluru,Standard,Kerala Stay 2,Kerala,Hotel,3,Completed,35490,11830.0,2025-08
1105,2025-07-12,373,Customer 373,Bengaluru,Standard,Jaipur Stay 7,Jaipur,Hostel,7,Completed,31514,4502.0,2025-07
1099,2026-03-20,374,Customer 374,Bengaluru,Premium,Varanasi Stay 5,Varanasi,Hotel,7,Confirmed,37058,5294.0,2026-03
606,2026-06-02,375,Customer 375,Jaipur,Budget,Ladakh Stay 1,Ladakh,Hostel,5,Completed,59385,11877.0,2026-06
556,2026-01-23,376,Customer 376,Delhi,Premium,Manali Stay 1,Manali,Homestay,4,Completed,14940,3735.0,2026-01
856,2025-06-16,376,Customer 376,Delhi,Premium,Udaipur Stay 7,Udaipur,Hotel,5,Completed,30980,6196.0,2025-06
1132,2026-06-21,376,Customer 376,Delhi,Premium,Udaipur Stay 8,Udaipur,Hotel,3,Confirmed,28152,9384.0,2026-06
1178,2026-07-16,377,Customer 377,Pune,Standard,Udaipur Stay 4,Udaipur,Hostel,4,Completed,11468,2867.0,2026-07
549,2025-09-18,379,Customer 379,Bengaluru,Standard,Udaipur Stay 7,Udaipur,Hotel,5,Confirmed,30980,6196.0,2025-09
623,2025-06-16,379,Customer 379,Bengaluru,Standard,Goa Stay 5,Goa,Resort,6,Confirmed,21960,3660.0,2025-06
104,2026-07-16,382,Customer 382,Jaipur,Premium,Ladakh Stay 7,Ladakh,Resort,7,Completed,53711,7673.0,2026-07
302,2026-03-05,382,Customer 382,Jaipur,Premium,Varanasi Stay 7,Varanasi,Homestay,6,Completed,50328,8388.0,2026-03
406,2026-03-19,382,Customer 382,Jaipur,Premium,Goa Stay 6,Goa,Hotel,6,Completed,27516,4586.0,2026-03
480,2025-06-12,382,Customer 382,Jaipur,Premium,Jaipur Stay 4,Jaipur,Hotel,3,Completed,9255,3085.0,2025-06
1152,2026-05-09,382,Customer 382,Jaipur,Premium,Jaipur Stay 2,Jaipur,Homestay,4,Confirmed,20136,5034.0,2026-05
130,2026-05-13,383,Customer 383,Jaipur,Standard,Manali Stay 6,Manali,Hotel,3,Completed,22338,7446.0,2026-05
346,2026-06-10,384,Customer 384,Mumbai,Standard,Ladakh Stay 6,Ladakh,Hotel,4,Completed,30904,7726.0,2026-06
100,2026-04-23,385,Customer 385,Delhi,Premium,Jaipur Stay 7,Jaipur,Hostel,1,Completed,4502,4502.0,2026-04
270,2026-05-10,385,Customer 385,Delhi,Premium,Ladakh Stay 4,Ladakh,Hotel,2,Confirmed,11650,5825.0,2026-05
312,2026-01-19,385,Customer 385,Delhi,Premium,Kerala Stay 3,Kerala,Resort,4,Confirmed,45656,11414.0,2026-01
529,2025-10-06,385,Customer 385,Delhi,Premium,Varanasi Stay 2,Varanasi,Hotel,3,Completed,34821,11607.0,2025-10
1183,2026-05-12,385,Customer 385,Delhi,Premium,Manali Stay 2,Manali,Resort,7,Confirmed,13895,1985.0,2026-05
125,2025-07-15,386,Customer 386,Delhi,Standard,Udaipur Stay 3,Udaipur,Resort,6,Completed,37992,6332.0,2025-07
702,2026-07-06,386,Customer 386,Delhi,Standard,Kerala Stay 7,Kerala,Homestay,2,Confirmed,17010,8505.0,2026-07
179,2025-09-01,387,Customer 387,Delhi,Standard,Ladakh Stay 3,Ladakh,Homestay,7,Confirmed,57491,8213.0,2025-09
321,2025-11-20,387,Customer 387,Delhi,Standard,Goa Stay 2,Goa,Hotel,5,Completed,38815,7763.0,2025-11
835,2026-07-09,387,Customer 387,Delhi,Standard,Kerala Stay 7,Kerala,Homestay,7,Completed,59535,8505.0,2026-07
1133,2026-07-26,387,Customer 387,Delhi,Standard,Jaipur Stay 1,Jaipur,Homestay,3,Confirmed,30672,10224.0,2026-07
136,2025-11-12,388,Customer 388,Pune,Budget,Kerala Stay 8,Kerala,Resort,4,Confirmed,23316,5829.0,2025-11
929,2025-07-17,388,Customer 388,Pune,Budget,Manali Stay 6,Manali,Hotel,5,Completed,37230,7446.0,2025-07
32,2026-01-14,389,Customer 389,Jaipur,Standard,Manali Stay 7,Manali,Resort,4,Completed,28932,7233.0,2026-01
505,2025-11-18,389,Customer 389,Jaipur,Standard,Goa Stay 7,Goa,Resort,2,Completed,6292,3146.0,2025-11
777,2026-07-25,389,Customer 389,Jaipur,Standard,Udaipur Stay 5,Udaipur,Homestay,5,Completed,52920,10584.0,2026-07
200,2026-04-12,390,Customer 390,Mumbai,Standard,Jaipur Stay 4,Jaipur,Hotel,5,Completed,15425,3085.0,2026-04
144,2026-02-21,392,Customer 392,Mumbai,Standard,Jaipur Stay 1,Jaipur,Homestay,1,Confirmed,10224,10224.0,2026-02
132,2026-05-10,393,Customer 393,Bengaluru,Budget,Jaipur Stay 6,Jaipur,Resort,7,Completed,24948,3564.0,2026-05
415,2025-10-25,393,Customer 393,Bengaluru,Budget,Manali Stay 3,Manali,Hotel,3,Completed,31329,10443.0,2025-10
776,2026-02-25,393,Customer 393,Bengaluru,Budget,Jaipur Stay 6,Jaipur,Resort,3,Confirmed,10692,3564.0,2026-02
1120,2025-07-28,393,Customer 393,Bengaluru,Budget,Udaipur Stay 7,Udaipur,Hotel,4,Completed,24784,6196.0,2025-07
305,2025-09-15,394,Customer 394,Hyderabad,Budget,Kerala Stay 8,Kerala,Resort,3,Completed,17487,5829.0,2025-09
337,2025-08-16,394,Customer 394,Hyderabad,Budget,Kerala Stay 8,Kerala,Resort,1,Completed,5829,5829.0,2025-08
268,2025-10-11,395,Customer 395,Pune,Budget,Goa Stay 6,Goa,Hotel,4,Completed,18344,4586.0,2025-10
336,2025-06-25,395,Customer 395,Pune,Budget,Kerala Stay 1,Kerala,Homestay,2,Confirmed,18238,9119.0,2025-06
46,2025-10-03,396,Customer 396,Jaipur,Budget,Kerala Stay 2,Kerala,Hotel,7,Confirmed,82810,11830.0,2025-10
231,2026-04-03,396,Customer 396,Jaipur,Budget,Jaipur Stay 7,Jaipur,Hostel,2,Confirmed,9004,4502.0,2026-04
473,2025-10-13,396,Customer 396,Jaipur,Budget,Ladakh Stay 6,Ladakh,Hotel,6,Completed,46356,7726.0,2025-10
587,2025-10-02,397,Customer 397,Delhi,Budget,Varanasi Stay 1,Varanasi,Hotel,7,Completed,38276,5468.0,2025-10
938,2025-09-30,397,Customer 397,Delhi,Budget,Manali Stay 8,Manali,Resort,3,Completed,27606,9202.0,2025-09
1155,2025-12-13,397,Customer 397,Delhi,Budget,Udaipur Stay 3,Udaipur,Resort,7,Completed,44324,6332.0,2025-12
546,2025-10-30,398,Customer 398,Mumbai,Budget,Goa Stay 5,Goa,Resort,2,Completed,7320,3660.0,2025-10
696,2025-09-18,398,Customer 398,Mumbai,Budget,Goa Stay 3,Goa,Homestay,4,Confirmed,10916,2729.0,2025-09
870,2026-07-17,398,Customer 398,Mumbai,Budget,Jaipur Stay 1,Jaipur,Homestay,6,Confirmed,61344,10224.0,2026-07
1161,2026-02-12,398,Customer 398,Mumbai,Budget,Udaipur Stay 2,Udaipur,Homestay,1,Completed,9257,9257.0,2026-02
1139,2025-10-07,399,Customer 399,Mumbai,Standard,Kerala Stay 6,Kerala,Hotel,5,Completed,29805,5961.0,2025-10
746,2026-03-07,400,Customer 400,Bengaluru,Standard,Goa Stay 8,Goa,Resort,2,Completed,9612,4806.0,2026-03
1064,2025-07-12,400,Customer 400,Bengaluru,Standard,Goa Stay 2,Goa,Hotel,1,Completed,7763,7763.0,2025-07
